Date,MarketCap,,,
2015-11-23,656500000000.00,,,
2015-12-24,602300000000.00,,,
2016-01-28,521700000000.00,,,
2016-03-01,557400000000.00,,,
2016-04-01,602600000000.00,,,
2016-05-03,521300000000.00,,,
2016-06-03,536300000000.00,,,
2016-07-06,515200000000.00,,,
2016-08-05,579100000000.00,,,
2016-09-07,583900000000.00,,,
2016-10-07,608600000000.00,,,
2016-11-08,592200000000.00,,,
2016-12-09,607600000000.00,,,
2017-01-12,626700000000.00,,,
2017-02-14,708400000000.00,,,
2017-03-17,734500000000.00,,,
2017-04-19,732400000000.00,,,
2017-05-19,798000000000.00,,,
2017-06-21,760500000000.00,,,
2017-07-24,785600000000.00,,,
2017-08-23,826300000000.00,,,
2017-09-25,777600000000.00,,,
2017-10-25,803100000000.00,,,
2017-11-27,893800000000.00,,,
2017-12-28,870300000000.00,,,
2018-01-31,849500000000.00,,,
2018-03-05,897200000000.00,,,
2018-04-05,854200000000.00,,,
2018-05-07,910100000000.00,,,
2018-06-07,950900000000.00,,,
2018-07-10,921800000000.00,,,
2018-08-09,1008999999999.99,,,
2018-09-11,1081000000000.00,,,
2018-10-11,1020000000000.00,,,
2018-11-12,921400000000.00,,,
2018-12-14,785300000000.00,,,
2019-01-17,737200000000.00,,,
2019-02-20,811200000000.00,,,
2019-03-25,890000000000.00,,,
2019-04-25,944500000000.00,,,
2019-05-28,820000000000.00,,,
2019-06-27,919000000000.00,,,
2019-07-30,943500000000.00,,,
2019-08-29,944600000000.00,,,
2019-10-01,1014999999999.99,,,
2019-10-31,1124000000000.00,,,
,,,,
,,,,
,,,,
